song_id,title,primary_artist,artists,artists_list,artist_count,text_damaged,n_sources,release_date,release_year,explicit,primary_genre,artist_country,bpm,danceability,energy,valence,acousticness,artist2025_name,artist2025_rank,artist2025_monthly_listeners_millions_mar2026,artist2025_followers_millions,artist2025_grammy_wins,artist2025_debut_year,artist2025_primary_genre,artist2025_country,artist2025_gender,artist2025_top_song,sp2023_title,sp2023_artists,sp2023_artist_count,sp2023_release_date,sp2023_release_year,sp2023_spotify_playlists,sp2023_spotify_charts,sp2023_streams,sp2023_apple_playlists,sp2023_apple_charts,sp2023_deezer_playlists,sp2023_deezer_charts,sp2023_shazam_charts,sp2023_bpm,sp2023_key,sp2023_mode,sp2023_danceability,sp2023_valence,sp2023_energy,sp2023_acousticness,sp2023_instrumentalness,sp2023_liveness,sp2023_speechiness,sp2024_title,sp2024_artists,sp2024_artist_count,sp2024_album_name,sp2024_isrc,sp2024_release_date,sp2024_release_year,sp2024_all_time_rank,sp2024_track_score,sp2024_spotify_streams,sp2024_spotify_playlist_count,sp2024_spotify_playlist_reach,sp2024_spotify_popularity,sp2024_youtube_views,sp2024_youtube_likes,sp2024_tiktok_posts,sp2024_tiktok_likes,sp2024_tiktok_views,sp2024_youtube_playlist_reach,sp2024_apple_music_playlist_count,sp2024_airplay_spins,sp2024_siriusxm_spins,sp2024_deezer_playlist_count,sp2024_deezer_playlist_reach,sp2024_amazon_playlist_count,sp2024_pandora_streams,sp2024_pandora_track_stations,sp2024_soundcloud_streams,sp2024_shazam_counts,sp2024_explicit,alltime_title,alltime_artists,alltime_artist_count,alltime_rank,alltime_total_streams,alltime_primary_genre,alltime_artist_country,alltime_bpm,alltime_release_year,alltime_explicit,alltime_danceability,alltime_energy,alltime_valence,alltime_acousticness,wrapped2025_title,wrapped2025_artists,wrapped2025_artist_count,wrapped2025_rank,wrapped2025_streams,wrapped2025_primary_genre,wrapped2025_artist_country,wrapped2025_bpm,wrapped2025_duration_seconds,wrapped2025_release_year,wrapped2025_peak_global_chart_position,wrapped2025_explicit,wrapped2025_danceability,wrapped2025_energy,wrapped2025_valence,wrapped2025_acousticness
4443,Vultures,�$,�$,�$,1,True,1,2023-11-22,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vultures,�$,1,Vultures,CA5KR2406316,2023-11-22,2023,4363,20.1,45816040,19208,1392397,,,,,,,,,247,,,,,87471,338,,40135,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4444,VVS Switch,Pressure 9X19,Pressure 9X19,Pressure 9X19,1,False,1,2023-10-10,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VVS Switch,Pressure 9X19,1,VVS Switch,QZSYP2394390,2023-10-10,2023,3929,21.5,44343451,5241,2934957,,68122505,1142953,10200,8722857,57791681,13550330,,2,,,,,42761,104,1254858,270429,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4445,VVV,mikeeysmind,mikeeysmind,mikeeysmind,1,False,1,2023-10-21,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VVV,mikeeysmind,1,VVV,DGA0L2303147,2023-10-21,2023,1782,34.5,66104800,18865,2295894,,20813530,308805,413000,17404126,144294559,1045559887,,3,,1,9696,,46806,86,,1101523,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4446,WA DA DA,Kep1er,Kep1er,Kep1er,1,False,1,2022-01-03,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA DA DA,Kep1er,1,FIRST IMPACT,KRA492101456,2022-01-03,2022,4043,21.2,172657413,16436,4057129,54,272201730,4399092,386666,228532871,1992357477,132153989,17,2619,148,3,6338,2,415556,423,,445034,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4447,Waffle House,Jonas Brothers,Jonas Brothers,Jonas Brothers,1,False,1,2023-04-07,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waffle House,Jonas Brothers,1,Waffle House,USUG12301227,2023-04-07,2023,2170,30.8,139105802,16162,24753071,63,18520292,175833,37347,12006571,147611576,1051178417,66,170601,1787,19,641414,17,16509877,6205,,573574,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4448,Wagon Wheel,Darius Rucker,Darius Rucker,Darius Rucker,1,False,1,2013-01-01,2013,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wagon Wheel,Darius Rucker,1,True Believers,USCN11200248,2013-01-01,2013,2477,28.6,727417273,107826,25463894,73,563826762,2402463,51203,14475594,101847028,596719707,59,128432,126,19,25550,24,575560582,786536,1206091,3566957,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4449,Wait a Minute!,Willow,Willow,Willow,1,False,2,2015-01-11,2015,False,,,101,0.76,0.71,0.63,0.03,,,,,,,,,,,Wait a Minute!,Willow,1,2015-01-11,2015,11985,0,924193303,79,80,250,3,10,101,D#,Minor,0.76,0.63,0.71,0.03,0.0,0.1,0.03,Wait a Minute!,WILLOW,1,ARDIPITHECUS,QMJMT1500801,2015-01-11,2015,2678,27.2,1081039358,220073,41752381,73,422709495,5234949,1620541,275664623,2051079047,70203,65,14873,,31,308544,17,31208630,67960,,7344889,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4450,WAIT FOR U (feat. Drake & Tems),Drake,"Drake, Future, Tems",Drake; Future; Tems,3,False,2,2022-04-27,2022,True,,,83,0.46,0.64,0.34,0.31,Drake,3,88.6,95,4,2006,Hip-Hop,Canada,Male,Amen,WAIT FOR U (feat. Drake & Tems),"Drake, Future, Tems",3,2022-04-27,2022,5491,14,556585270,128,84,75,0,35,83,C#,Major,0.46,0.34,0.64,0.31,0.0,0.07,0.34,WAIT FOR U (feat. Drake & Tems),Future,1,WAIT FOR U (feat. Drake & Tems),USSM12203789,2022-04-27,2022,120,141.0,787155930,183850,58397185,77,357772653,2590835,931660,95662104,836550889,3934416606,150,463665,1308,32,399388,69,182315884,53326,48937045,3534164,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4451,Waiting For Love,Avicii,Avicii,Avicii,1,False,1,2015-01-01,2015,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waiting For Love,Avicii,1,Ibiza Residence 2015,CHB701400134,2015-01-01,2015,1263,42.1,1397975653,205128,62368816,74,1701608739,13598875,1175137,19503025,154837616,180189999,130,56643,,69,344319,23,35406623,22105,,10834953,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4452,Waiting for the End,Linkin Park,Linkin Park,Linkin Park,1,False,1,2024-04-12,2024,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waiting for the End,Linkin Park,1,Papercuts,USWB12401899,2024-04-12,2024,2541,28.1,160127218,5,55,,,,,,,,,,,,,,,,,1451466,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4453,wait in the truck (feat. Lainey Wilson),HARDY,HARDY,HARDY,1,False,1,2022-08-26,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wait in the truck (feat. Lainey Wilson),HARDY,1,wait in the truck - Single,QZ22S2200068,2022-08-26,2022,1537,37.5,127223430,24922,3869411,63,91145868,519636,17442,3062108,39170264,447081553,26,177709,9,1,71,33,125290585,39973,1259302,796363,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4454,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,Shakira,Shakira,1,False,1,2010-01-01,2010,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,1,So Fresh The Hits of Summer 2011 + The Best Of 2010,USSM11001353,2010-01-01,2010,921,50.4,829352129,159324,36048887,61,4062829308,23606907,2250587,417038157,5938511405,269751922,109,22773,43,96,1215762,33,129133941,641400,542470,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4455,Wake Me Up,Avicii,Avicii,Avicii,1,False,1,2013-01-01,2013,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake Me Up,Avicii,1,TRUE,SEUM71301326,2013-01-01,2013,436,73.7,2325017580,347004,112575684,81,3214634614,17924466,349966,33433988,360378218,351953763,302,358498,230,213,1715157,87,311299334,837891,,28653448,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4456,Wake Me Up - Radio Edit,Avicii,Avicii,Avicii,1,False,1,2013-01-01,2013,,,,124,0.53,0.78,0.66,0.0,,,,,,,,,,,Wake Me Up - Radio Edit,Avicii,1,2013-01-01,2013,50887,34,1970673297,315,160,6284,1,46,124,D,Major,0.53,0.66,0.78,0.0,0.0,0.16,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,Wake Me Up (Remix),Nick White,Nick White,Nick White,1,False,1,2022-04-01,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake Me Up (Remix),Nick White,1,Dance Essentials 2,USY252283746,2022-04-01,2022,2192,32.4,2300429829,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4458,WAKE UP!,MoonDeity,MoonDeity,MoonDeity,1,False,1,2022-08-05,2022,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAKE UP!,MoonDeity,1,WAKE UP!,QM6N22283397,2022-08-05,2022,3435,23.3,152307497,35409,17925243,67,154243444,1898082,20600,13109944,120806447,21795577,10,,,2,83044,,612716,648,,1106286,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4459,Wake Up! (feat. Juice WRLD),Ski Mask The Slump God,Ski Mask The Slump God,Ski Mask The Slump God,1,False,1,2024-06-07,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake Up! (feat. Juice WRLD),Ski Mask The Slump God,1,11th Dimension,USUM72406359,2024-06-07,2024,2707,27.0,2886460,470,4717544,,329080,29751,,,,,,1,,,,,3173,5,260469,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4460,Wake Up (feat. Chris Brown),Skylar Blatt,Skylar Blatt,Skylar Blatt,1,False,1,2024-04-26,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake Up (feat. Chris Brown),Skylar Blatt,1,Wake Up (feat. Chris Brown),USAR12300479,2024-04-26,2024,2683,27.2,8040021,1100,6340545,,4152404,115149,,,,16204986,13,14072,37,2,623,11,2166042,394,139022,160973,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4461,Wake Up in the Sky,Gucci Mane,Gucci Mane,Gucci Mane,1,False,1,2018-09-14,2018,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake Up in the Sky,Gucci Mane,1,Wake Up in the Sky,USAT21811087,2018-09-14,2018,1173,43.8,996942947,188378,27325666,71,614755305,5707814,517615,50143641,424030507,52825959,40,63944,56,31,108234,17,165992311,128939,,6648622,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4462,Walk,Kodak Black,Kodak Black,Kodak Black,1,False,1,2022-09-16,2022,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walk,Kodak Black,1,Walk/Spin,USAT22214755,2022-09-16,2022,3903,21.6,62323136,33941,10580136,54,34075392,466729,12660,2989810,25342217,26163643,6,2750,544,1,4517,,3561732,2328,10571345,288137,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4463,Walk Em Down (feat. Roddy Ricch),NLE Choppa,NLE Choppa,NLE Choppa,1,False,1,2020-03-19,2020,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walk Em Down (feat. Roddy Ricch),NLE Choppa,1,Walk Em Down (feat. Roddy Ricch),USWB12000247,2020-03-19,2020,1584,36.8,565296902,139124,21558993,68,382444699,3526955,351258,30493030,244428689,19033391,48,19932,,20,160055,11,71134893,89613,,1233851,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4464,Walking On A Dream,Empire Of The Sun,Empire Of The Sun,Empire Of The Sun,1,False,1,2008-01-01,2008,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walking On A Dream,Empire Of The Sun,1,Walking On A Dream,AUEI10800039,2008-01-01,2008,3476,23.2,923637058,248136,72561268,74,326484288,2513872,729463,158541861,1346152082,31766857,180,62766,111,88,480807,62,366981662,229532,,9554869,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4465,Walk It Talk It,Migos,Migos,Migos,1,False,1,2018-01-26,2018,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walk It Talk It,Migos,1,Culture II,USUM71800983,2018-01-26,2018,2337,29.5,778459270,150813,29317904,67,311818843,2881524,357960,114633196,873289436,1020302,80,23868,30,30,235324,23,236566237,132775,,3559532,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4466,WANDA,Quevedo,Quevedo,Quevedo,1,False,2,2023-01-20,2023,False,,,176,0.72,0.63,0.96,0.25,,,,,,,,,,,WANDA,Quevedo,1,2023-01-20,2023,888,22,175399345,11,24,7,1,7,176,E,Minor,0.72,0.96,0.63,0.25,0.0,0.21,0.07,WANDA,Quevedo,1,DONDE QUIERO ESTAR,BK4DA2215298,2023-01-20,2023,3184,24.4,306952759,43759,12814377,68,32391738,149460,51615,9029882,101766021,485245,8,3480,322,5,38775,10,808749,171,,320412,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4467,Wanna Be,GloRilla,GloRilla,GloRilla,1,False,1,2024-04-03,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wanna Be,GloRilla,1,Wanna Be (Alternate Versions),USUM72403374,2024-04-03,2024,433,74.1,66836198,4228,57383746,77,43174948,552134,,,,130569102,37,6174,249,5,1421437,22,16660021,5363,2437483,269767,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4468,WANNABE,ITZY,ITZY,ITZY,1,False,1,2020-03-09,2020,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WANNABE,ITZY,1,IT'z ME,US5TA2000006,2020-03-09,2020,2825,26.3,365845397,29751,5840656,66,731488947,8414274,116880,56690917,362463277,40824041,23,2293,29,9,45969,26,2698145,3933,,698118,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4469,Wants and Needs (feat. Lil Baby),Drake,Drake,Drake,1,False,1,2021-03-05,2021,True,,,,,,,,Drake,3,88.6,95,4,2006,Hip-Hop,Canada,Male,Amen,,,,,,,,,,,,,,,,,,,,,,,,Wants and Needs (feat. Lil Baby),Drake,1,Scary Hours 2,USUG12101042,2021-03-05,2021,985,48.6,793287638,225513,37094631,71,104966782,872923,36542,45722496,319496635,783169,130,18714,82,21,693216,18,57284328,23173,,2221501,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4470,WAP (feat. Megan Thee Stallion),Cardi B,Cardi B,Cardi B,1,False,1,2020-08-07,2020,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAP (feat. Megan Thee Stallion),Cardi B,1,WAP (feat. Megan Thee Stallion),USAT22005111,2020-08-07,2020,152,123.4,1325725696,171255,53040559,72,1329826741,15965491,8470921,1183499351,9539547626,181452145,222,91249,306,94,249116,50,184950173,397731,,4618794,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4471,Washing Machine Heart,Mitski,Mitski,Mitski,1,False,1,2018-08-17,2018,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washing Machine Heart,Mitski,1,Be the Cowboy,USJ5G1815012,2018-08-17,2018,3388,23.6,743015700,133098,31345611,77,177148832,2616878,199978,173568712,1004422009,330,14,647,250,,,29,4304887,16043,12250564,1821714,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4472,WASTE,Kxllswxtch,Kxllswxtch,Kxllswxtch,1,False,1,2021-10-29,2021,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WASTE,Kxllswxtch,1,DISORDER,USUYG1393224,2021-10-29,2021,2684,27.2,272051636,64633,11550020,72,39751949,818015,298019,180786694,1314232560,,3,38,,,,,399622,1480,15677219,1447289,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4473,Wasted Love (feat. Lagique),Ofenbach,Ofenbach,Ofenbach,1,False,1,2021-01-08,2021,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasted Love (feat. Lagique),Ofenbach,1,Wasted Love (feat. Lagique),FR9W12028036,2021-01-08,2021,2868,26.1,385903701,66419,24104595,61,67488485,440351,728654,53819526,771965593,27764465,153,193630,,54,1047713,7,9489011,724,,2080227,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4474,Wasted On You,Morgan Wallen,Morgan Wallen,Morgan Wallen,1,False,1,2021-01-08,2021,False,,,,,,,,Morgan Wallen,20,56.3,44,0,2018,Country,USA,Male,I Had Some Help,,,,,,,,,,,,,,,,,,,,,,,,Wasted On You,Morgan Wallen,1,Dangerous: The Double Album,USUG12004194,2021-01-08,2021,545,65.7,717226454,73851,11500647,79,404363419,2296639,55649,7599044,86145458,350781335,41,391795,273,3,5348,7,431750490,127122,14272948,2061209,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4475,Wasted Summers,juju<3,juju<3,juju<3,1,False,1,2023-07-12,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasted Summers,juju<3,1,Wasted Summers,QZNWT2328449,2023-07-12,2023,3307,23.9,145323071,25526,11685238,73,3663144,87691,272260,104929528,725884052,24535,10,67,93,,,,,,1693,230133,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4476,WATATI (feat. Aldo Ranks) [From Barbie The Album],KAROL G,KAROL G,KAROL G,1,False,1,2023-06-01,2023,False,,,,,,,,KAROL G,14,63.5,50,1,2017,Reggaeton,Colombia,Female,Baile Inolvidable,,,,,,,,,,,,,,,,,,,,,,,,WATATI (feat. Aldo Ranks) [From Barbie The Album],KAROL G,1,WATATI (feat. Aldo Ranks) [From Barbie The Album],USAT22305791,2023-06-01,2023,2680,27.2,100094720,10333,11971076,62,114762460,834616,389200,34507211,686876114,2604422,,,183,12,233950,,8878410,902,305973,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4477,Watching Yourself Being Born,Blush Response,Blush Response,Blush Response,1,False,1,2023-04-04,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Watching Yourself Being Born,Blush Response,1,Neuroscape,QZFZ72309552,2023-04-04,2023,335,83.7,,13,191,,918283411,1480549,,,,,,3,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4478,Watch Me,Silento,Silento,Silento,1,False,1,2016-12-16,2016,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Watch Me,Silento,1,This Is A Challenge,USAT21603705,2016-12-16,2016,2223,30.3,387389363,20,1347,,2020132561,11334330,,,,176675712,,,1,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4479,Watch The World Burn,Falling In Reverse,Falling In Reverse,Falling In Reverse,1,False,1,2023-01-31,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Watch The World Burn,Falling In Reverse,1,Watch The World Burn,USEP42231004,2023-01-31,2023,2029,32.0,137204273,42638,4064739,69,105245546,1284515,20400,9349182,77626486,8536921,9,17229,24,5,715957,10,15279637,5846,,633695,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4480,Watch This - ARIZONATEARS Pluggnb Remix,sped up nightcore,"sped up nightcore, ARIZONATEARS, Lil Uzi Vert",sped up nightcore; ARIZONATEARS; Lil Uzi Vert,3,False,2,2023-02-05,2023,True,,,130,0.69,0.9,0.36,0.01,,,,,,,,,,,Watch This - ARIZONATEARS Pluggnb Remix,"sped up nightcore, ARIZONATEARS, Lil Uzi Vert",3,2023-02-05,2023,1638,10,207033255,0,0,21,0,0,130,B,Minor,0.69,0.36,0.9,0.01,0.1,0.15,0.04,Watch This - ARIZONATEARS Pluggnb Remix,Lil Uzi Vert,1,Watch This (Lil Uzi Vert) [ARIZONATEARS Pluggnb Remix],USAT22301358,2023-02-05,2023,837,53.1,377174503,100095,41254482,71,,,,,,,,,,10,1314061,8,196473,1346,12340277,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4481,Water,Tyla,Tyla,Tyla,1,False,2,2023-07-28,2023,False,Afrobeats,South Africa,107,0.82,0.7,0.8,0.08,Tyla,27,49.7,30,1,2023,Afrobeats,South Africa,Female,Water,,,,,,,,,,,,,,,,,,,,,,,,Water,Tyla,1,Water,USSM12305126,2023-07-28,2023,33,234.6,670376179,98450,150471020,83,265180930,2566846,2114363,369150956,3932956380,3031114430,225,486952,1215,180,19469488,188,40418532,27555,6049784,6447136,False,,,,,,,,,,,,,,,Water,Tyla,1,31,770000000,Afrobeats,South Africa,107,177,2023,1,False,0.82,0.7,0.8,0.08
4482,Watermelon Moonshine,Lainey Wilson,Lainey Wilson,Lainey Wilson,1,False,1,2022-08-12,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Watermelon Moonshine,Lainey Wilson,1,Songs From Bell Bottom Country,QMRSZ2201709,2022-08-12,2022,4338,20.2,129635815,17482,10666210,70,33423008,161494,13005,3420396,60524288,317974178,,132594,20,1,2581,,18931295,21657,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4483,Watermelon Sugar,Harry Styles,Harry Styles,Harry Styles,1,False,3,2019-11-17,2019,False,Indie Pop,UK,95,0.55,0.82,0.56,0.12,Harry Styles,10,70.2,80,0,2010,Pop,UK,Male,Music For a Sushi Restaurant,Watermelon Sugar,Harry Styles,1,2019-11-17,2019,21915,34,2322580122,437,115,1212,12,,95,,Major,0.55,0.56,0.82,0.12,0.0,0.34,0.05,Watermelon Sugar,Harry Styles,1,Watermelon Sugar,USSM11912587,2019-11-17,2019,243,99.7,2708151499,298135,159003869,82,872052223,11269126,1375118,301076974,2738127473,2170262684,554,647363,914,557,4404589,101,133633509,253839,,9612968,False,Watermelon Sugar,Harry Styles,1,12,3580000000,Indie Pop,UK,95,2019,False,0.55,0.82,0.74,0.12,,,,,,,,,,,,,,,,
4484,Water (Remix),Tyla,Tyla,Tyla,1,False,1,2023-11-17,2023,False,,,,,,,,Tyla,27,49.7,30,1,2023,Afrobeats,South Africa,Female,Water,,,,,,,,,,,,,,,,,,,,,,,,Water (Remix),Tyla,1,Water (Remix) - Single,USSM12308549,2023-11-17,2023,3473,23.2,51588608,14616,7031379,,,,28200,1366281,18843138,,28,23379,,11,41131,12,2832393,1084,346063,274717,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4485,Way 2 Sexy (with Future & Young Thug),Drake,"Drake, Future, Young Thug",Drake; Future; Young Thug,3,False,2,2021-09-03,2021,True,,,136,0.8,0.6,0.33,0.0,Drake,3,88.6,95,4,2006,Hip-Hop,Canada,Male,Amen,Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug",3,2021-09-03,2021,5481,0,489945871,144,30,86,0,0,136,B,Minor,0.8,0.33,0.6,0.0,0.0,0.32,0.14,Way 2 Sexy (with Future & Young Thug),Drake,1,Certified Lover Boy,USUG12104403,2021-09-03,2021,555,64.7,559759920,159492,30567448,67,190901062,2026532,763500,263361535,2410691959,190621640,102,3271,750,27,359622,45,72871746,170628,21747449,2092908,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4486,Way Back Home,SHAUN,SHAUN,SHAUN,1,False,1,2018-06-27,2018,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Way Back Home,SHAUN,1,Take,KRF221800012,2018-06-27,2018,4475,19.7,211581810,29803,3666168,63,137544172,1154680,4469485,209217443,3149064834,,13,144,1,3,16529,26,107648,,,1277487,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4487,Way Down We Go,KALEO,KALEO,KALEO,1,False,2,2015-08-07,2015,False,Blues Rock,Iceland,78,0.46,0.48,0.28,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Way down We Go,KALEO,1,Way Down We Go,USAT21502122,2015-08-07,2015,1879,33.5,1086861259,228925,44949918,79,836662907,8009540,1629364,344124487,4201171109,180196685,25,105889,97,117,717998,25,,,,,False,Way Down We Go,KALEO,1,59,2290000000,Blues Rock,Iceland,78,2016,False,0.46,0.48,0.28,0.26,,,,,,,,,,,,,,,,
4488,We Are Never Ever Getting Back Together,Taylor Swift,Taylor Swift,Taylor Swift,1,False,1,2012-01-01,2012,False,,,,,,,,Taylor Swift,2,107.5,110,14,2006,Pop/Country,USA,Female,Fortnight,,,,,,,,,,,,,,,,,,,,,,,,We Are Never Ever Getting Back Together,Taylor Swift,1,We Are Never Ever Getting Back Together,USCJY1231018,2012-01-01,2012,3197,24.4,669895431,82898,30660565,67,909093534,5048332,173871,46237758,328889314,266643047,90,29308,290,26,262279,38,396481900,660092,,4565091,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4489,We Are The People - southstar Remix,Empire Of The Sun,Empire Of The Sun,Empire Of The Sun,1,False,1,2023-02-17,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We Are The People - southstar Remix,Empire Of The Sun,1,We Are The People (Southstar Remix),AU2DY2300031,2023-02-17,2023,1847,33.8,131670125,46791,23537698,66,,,14500,1854474,24090347,,29,6116,,20,225396,7,7916,,13381317,764949,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4490,We Are Young (feat. Janelle Mon�e) - feat. Janelle M,fun.,fun.,fun.,1,True,1,2011-09-20,2011,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We Are Young (feat. Janelle Mon�e) - feat. Janelle M,fun.,1,We Are Young (feat. Janelle Mon�,USAT21101399,2011-09-20,2011,1414,39.3,1143172586,216588,73069486,72,213210779,1991783,126524,40627736,302798025,11536073,135,255508,218,88,336269,52,850730378,1501832,,18822823,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4491,we can't be friends,Ariana Grande,Ariana Grande,Ariana Grande,1,False,1,,2024,False,R&B/Pop,USA,72,0.48,0.4,0.28,0.5,Ariana Grande,8,72.8,94,2,2013,Pop/R&B,USA,Female,we can't be friends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,we can't be friends,Ariana Grande,1,39,680000000,R&B/Pop,USA,72,218,2024,1,False,0.48,0.4,0.28,0.5
4492,we can't be friends (wait for your love),Ariana Grande,Ariana Grande,Ariana Grande,1,False,1,2024-03-08,2024,False,,,,,,,,Ariana Grande,8,72.8,94,2,2013,Pop/R&B,USA,Female,we can't be friends,,,,,,,,,,,,,,,,,,,,,,,,we can't be friends (wait for your love),Ariana Grande,1,eternal sunshine,USUM72317276,2024-03-08,2024,29,262.8,591068364,26203,197494995,87,156882014,3080503,,,,578568464,194,200230,32,117,22062193,126,10106573,7689,1612479,1579980,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
